"nodeid","nodenm","nodeno","gpslati","gpslong","nodeord","routeid"
"GGB230000936","단천리마을회관","32327","37.2231","127.3999667","38","GGB234000754"
"GGB230000447","단천1리","32636","37.2245167","127.40185","39","GGB234000754"
"GGB230000445","단천2리","32607","37.2222333","127.4089667","40","GGB234000754"
"GGB230000935","후안2리","32988","37.2173833","127.4195833","41","GGB234000754"
"GGB230000436","후안1리","32609","37.22335","127.4273167","42","GGB234000754"
"GGB230000867","안평1리","32338","37.2354667","127.4235667","43","GGB234000754"
"GGB230001329","마당바위","51160","37.24015","127.4228","44","GGB234000754"
"GGB230001326","안평3리","51158","37.2424833","127.4125167","45","GGB234000754"
"GGB230000899","안평2리회관앞","32949","37.2456667","127.4163333","46","GGB234000754"
"GGB230000069","안평1리입구","32463","37.2433333","127.4236333","47","GGB234000754"
"GGB230001444","드라마사거리","51217","37.2438","127.4321667","48","GGB234000754"
"GGB230000068","유산리.유산상회","32075","37.2446667","127.4367833","49","GGB234000754"
"GGB230000067","유산2리.달려라주유소","32084","37.2496167","127.4425","50","GGB234000754"
"GGB230000066","증일2리입구","32089","37.2547333","127.4444","51","GGB234000754"
"GGB230000065","율현동","32094","37.2626333","127.4462667","52","GGB234000754"
"GGB230001276","이천역","32514","37.2648167","127.4422333","53","GGB234000754"
"GGB230001539","율현사거리","51306","37.2676667","127.4459","54","GGB234000754"
"GGB230001304","미란다호텔","51092","37.27545","127.4503833","55","GGB234000754"
"GGB230000251","터미널신둔홈","32717","37.2780167","127.4476667","56","GGB234000754"
"GGB230001441","이천터미널","51216","37.2781833","127.4470167","1","GGB234000755"
"GGB277101647","분수대오거리(경유)",,"37.2807","127.4470333","2","GGB234000755"
"GGB230000184","축협앞.국민은행","32090","37.2812167","127.44455","3","GGB234000755"
"GGB230000183","관고동","32082","37.28185","127.4399","4","GGB234000755"
"GGB230000182","설봉산입구","32076","37.2796833","127.43765","5","GGB234000755"
"GGB230000181","불교회관","32079","37.2780833","127.43785","6","GGB234000755"
"GGB230000180","종합복지타운","32086","37.27745","127.4415667","7","GGB234000755"
"GGB230000179","제일은행.이천터미널","32097","37.2762","127.4468","8","GGB234000755"
"GGB230000892","상공회의소","32332","37.2706","127.4459","9","GGB234000755"
"GGB230001531","율현사거리","51294","37.2678833","127.4456167","10","GGB234000755"
"GGB230001276","이천역","32514","37.2648167","127.4422333","11","GGB234000755"
"GGB230000141","율현동","32093","37.2632","127.4458667","12","GGB234000755"
"GGB230000140","증일2리입구","32704","37.2539333","127.44395","13","GGB234000755"
"GGB230000139","유산2리.달려라주유소","32083","37.2490167","127.4414833","14","GGB234000755"
"GGB230000432","유산리유산상회","32432","37.2446333","127.4370667","15","GGB234000755"
"GGB230000440","유산보건소앞","32896","37.2417","127.4404833","16","GGB234000755"
"GGB230001183","유산3리","32652","37.2391","127.4391333","17","GGB234000755"
"GGB230000438","유산4리","32897","37.2360333","127.4351167","18","GGB234000755"
"GGB230001184","후안3리","32960","37.23215","127.4339667","19","GGB234000755"
"GGB230000437","후안1리","32898","37.22335","127.4271667","20","GGB234000755"
"GGB230001168","후안2리","32283","37.2175","127.4195833","21","GGB234000755"
"GGB230000444","단천2리","32430","37.2223833","127.4089833","22","GGB234000755"
"GGB230000446","단천1리","32429","37.2245667","127.40175","23","GGB234000755"
"GGB230001169","단천리마을회관","32282","37.2231167","127.3998","24","GGB234000755"
"GGB230001171","매곡2리","32280","37.2176333","127.39655","25","GGB234000755"
"GGB230000448","매곡리","32635","37.2157","127.3939333","26","GGB234000755"
"GGB230000450","현대제이콤","32428","37.2106","127.3887667","27","GGB234000755"
"GGB230001172","유네스코","32473","37.20795","127.3862","28","GGB234000755"
"GGB230000452","매곡1리입구","32918","37.2056333","127.3842167","29","GGB234000755"
"GGB230000454","매곡1리","32427","37.2057667","127.3815167","30","GGB234000755"
"GGB230000453","매곡1리","32917","37.2057167","127.3845","31","GGB234000755"
"GGB230001173","유네스코","32654","37.20785","127.3862833","32","GGB234000755"
"GGB230000451","현대제이콤","32919","37.2107","127.3890833","33","GGB234000755"
"GGB230001170","매곡초교앞","32281","37.21565","127.3940333","34","GGB234000755"
"GGB230000449","매곡2리","32688","37.21755","127.3966167","35","GGB234000755"
"GGB230000936","단천리마을회관","32327","37.2231","127.3999667","36","GGB234000755"
"GGB230000447","단천1리","32636","37.2245167","127.40185","37","GGB234000755"
"GGB230000445","단천2리","32607","37.2222333","127.4089667","38","GGB234000755"
"GGB230000935","후안2리","32988","37.2173833","127.4195833","39","GGB234000755"
"GGB230000436","후안1리","32609","37.22335","127.4273167","40","GGB234000755"
"GGB230000900","후안3리","32330","37.23195","127.43415","41","GGB234000755"
"GGB230000439","유산4리","32431","37.2367833","127.4359667","42","GGB234000755"
"GGB230000441","유산3리","32689","37.2385","127.4385667","43","GGB234000755"
"GGB230001185","유산3리","32959","37.2427","127.4406667","44","GGB234000755"
"GGB230001268","유산리.유산상회","32490","37.24465","127.4372667","45","GGB234000755"
"GGB230000067","유산2리.달려라주유소","32084","37.2496167","127.4425","46","GGB234000755"
"GGB230000066","증일2리입구","32089","37.2547333","127.4444","47","GGB234000755"
"GGB230000065","율현동","32094","37.2626333","127.4462667","48","GGB234000755"
"GGB230001276","이천역","32514","37.2648167","127.4422333","49","GGB234000755"
"GGB230001539","율현사거리","51306","37.2676667","127.4459","50","GGB234000755"
"GGB230001304","미란다호텔","51092","37.27545","127.4503833","51","GGB234000755"
"GGB230000251","터미널신둔홈","32717","37.2780167","127.4476667","52","GGB234000755"
"GGB230001441","이천터미널","51216","37.2781833","127.4470167","1","GGB234000756"
"GGB277101647","분수대오거리(경유)",,"37.2807","127.4470333","2","GGB234000756"
"GGB230000184","축협앞.국민은행","32090","37.2812167","127.44455","3","GGB234000756"
"GGB230000183","관고동","32082","37.28185","127.4399","4","GGB234000756"
"GGB230000182","설봉산입구","32076","37.2796833","127.43765","5","GGB234000756"
"GGB230000181","불교회관","32079","37.2780833","127.43785","6","GGB234000756"
"GGB230000180","종합복지타운","32086","37.27745","127.4415667","7","GGB234000756"
"GGB230000179","제일은행.이천터미널","32097","37.2762","127.4468","8","GGB234000756"
"GGB230000892","상공회의소","32332","37.2706","127.4459","9","GGB234000756"
"GGB230001531","율현사거리","51294","37.2678833","127.4456167","10","GGB234000756"
"GGB230001276","이천역","32514","37.2648167","127.4422333","11","GGB234000756"
"GGB230000141","율현동","32093","37.2632","127.4458667","12","GGB234000756"
"GGB230000140","증일2리입구","32704","37.2539333","127.44395","13","GGB234000756"
"GGB230000139","유산2리.달려라주유소","32083","37.2490167","127.4414833","14","GGB234000756"
"GGB230000432","유산리유산상회","32432","37.2446333","127.4370667","15","GGB234000756"
"GGB230000440","유산보건소앞","32896","37.2417","127.4404833","16","GGB234000756"
"GGB230001183","유산3리","32652","37.2391","127.4391333","17","GGB234000756"
"GGB230000438","유산4리","32897","37.2360333","127.4351167","18","GGB234000756"
"GGB230001184","후안3리","32960","37.23215","127.4339667","19","GGB234000756"
"GGB230000437","후안1리","32898","37.22335","127.4271667","20","GGB234000756"
"GGB230000460","주미리","32915","37.2117167","127.4290333","21","GGB234000756"
"GGB230000889","송갈리","32953","37.2073833","127.4351833","22","GGB234000756"
"GGB230000462","송갈2리","32425","37.1946","127.42945","23","GGB234000756"
"GGB230000809","송갈리종점","32284","37.1944833","127.43285","24","GGB234000756"
"GGB230001382","송갈2리","51164","37.1945833","127.4298167","25","GGB234000756"
"GGB230000461","주미리","32914","37.2117833","127.4291333","26","GGB234000756"
"GGB230000436","후안1리","32609","37.22335","127.4273167","27","GGB234000756"
"GGB230000900","후안3리","32330","37.23195","127.43415","28","GGB234000756"
"GGB230000439","유산4리","32431","37.2367833","127.4359667","29","GGB234000756"
"GGB230000441","유산3리","32689","37.2385","127.4385667","30","GGB234000756"
"GGB230001185","유산3리","32959","37.2427","127.4406667","31","GGB234000756"
"GGB230001268","유산리.유산상회","32490","37.24465","127.4372667","32","GGB234000756"
"GGB230000067","유산2리.달려라주유소","32084","37.2496167","127.4425","33","GGB234000756"
"GGB230000066","증일2리입구","32089","37.2547333","127.4444","34","GGB234000756"
"GGB230000065","율현동","32094","37.2626333","127.4462667","35","GGB234000756"
"GGB230001276","이천역","32514","37.2648167","127.4422333","36","GGB234000756"
"GGB230001539","율현사거리","51306","37.2676667","127.4459","37","GGB234000756"
"GGB230001304","미란다호텔","51092","37.27545","127.4503833","38","GGB234000756"
"GGB230000251","터미널신둔홈","32717","37.2780167","127.4476667","39","GGB234000756"
"GGB230001441","이천터미널","51216","37.2781833","127.4470167","1","GGB234000757"
"GGB277101647","분수대오거리(경유)",,"37.2807","127.4470333","2","GGB234000757"
"GGB230000184","축협앞.국민은행","32090","37.2812167","127.44455","3","GGB234000757"
"GGB230000183","관고동","32082","37.28185","127.4399","4","GGB234000757"
"GGB230000182","설봉산입구","32076","37.2796833","127.43765","5","GGB234000757"
"GGB230000181","불교회관","32079","37.2780833","127.43785","6","GGB234000757"
"GGB230000180","종합복지타운","32086","37.27745","127.4415667","7","GGB234000757"
"GGB230000179","제일은행.이천터미널","32097","37.2762","127.4468","8","GGB234000757"
"GGB230000892","상공회의소","32332","37.2706","127.4459","9","GGB234000757"
"GGB230001531","율현사거리","51294","37.2678833","127.4456167","10","GGB234000757"
"GGB230001276","이천역","32514","37.2648167","127.4422333","11","GGB234000757"
"GGB230000141","율현동","32093","37.2632","127.4458667","12","GGB234000757"
"GGB230000140","증일2리입구","32704","37.2539333","127.44395","13","GGB234000757"
"GGB230000139","유산2리.달려라주유소","32083","37.2490167","127.4414833","14","GGB234000757"
"GGB230000432","유산리유산상회","32432","37.2446333","127.4370667","15","GGB234000757"
"GGB230000440","유산보건소앞","32896","37.2417","127.4404833","16","GGB234000757"
"GGB230001183","유산3리","32652","37.2391","127.4391333","17","GGB234000757"
"GGB230000438","유산4리","32897","37.2360333","127.4351167","18","GGB234000757"
"GGB230001184","후안3리","32960","37.23215","127.4339667","19","GGB234000757"
"GGB230000437","후안1리","32898","37.22335","127.4271667","20","GGB234000757"
"GGB230001168","후안2리","32283","37.2175","127.4195833","21","GGB234000757"
"GGB230000444","단천2리","32430","37.2223833","127.4089833","22","GGB234000757"
"GGB230000446","단천1리","32429","37.2245667","127.40175","23","GGB234000757"
"GGB230001169","단천리마을회관","32282","37.2231167","127.3998","24","GGB234000757"
"GGB230001171","매곡2리","32280","37.2176333","127.39655","25","GGB234000757"
"GGB230000448","매곡리","32635","37.2157","127.3939333","26","GGB234000757"
"GGB230000450","현대제이콤","32428","37.2106","127.3887667","27","GGB234000757"
"GGB230001172","유네스코","32473","37.20795","127.3862","28","GGB234000757"
"GGB230000452","매곡1리입구","32918","37.2056333","127.3842167","29","GGB234000757"
"GGB230000454","매곡1리","32427","37.2057667","127.3815167","30","GGB234000757"
"GGB230000453","매곡1리","32917","37.2057167","127.3845","31","GGB234000757"
"GGB230001173","유네스코","32654","37.20785","127.3862833","32","GGB234000757"
"GGB230001453","충북슈퍼앞","51261","37.2216167","127.3718333","33","GGB234000757"
"GGB230000219","이평리","32037","37.2232","127.3700167","34","GGB234000757"
"GGB230000084","제일제당","32029","37.2305833","127.3666167","35","GGB234000757"
"GGB230000083","덕평2리.성진아파트","32031","37.2326667","127.3669","36","GGB234000757"
"GGB230000082","덕평1리","32025","37.2369833","127.36475","37","GGB234000757"
"GGB230000081","삼진정보통신","32021","37.2399333","127.3631667","38","GGB234000757"
"GGB230000078","마장중학교","32016","37.24675","127.36","39","GGB234000757"
"GGB230000079","마장면사무소","32009","37.2485167","127.3577167","40","GGB234000757"
"GGB230001281","마장우체국","32064","37.2523","127.3536833","41","GGB234000757"
"GGB230001188","작촌리종점","32957","37.2393833","127.3408333","42","GGB234000757"
"GGB230001280","마장우체국","32063","37.2515333","127.3542833","43","GGB234000757"
"GGB230000123","마장면사무소","32008","37.2485667","127.3574833","44","GGB234000757"
"GGB230000122","마장중학교","32014","37.24685","127.3593667","45","GGB234000757"
"GGB230000121","삼진정보통신","32020","37.2397167","127.3631","46","GGB234000757"
"GGB230000120","덕평1리","32023","37.2370667","127.3645333","47","GGB234000757"
"GGB230000119","덕평2리.성진아파트","32030","37.2328","127.36665","48","GGB234000757"
"GGB230000118","제일제당","32028","37.2305833","127.3665333","49","GGB234000757"
"GGB230001379","이평삼거리","51260","37.2229","127.3699333","50","GGB234000757"
"GGB230001189","이평리","32956","37.2199833","127.37475","51","GGB234000757"
"GGB230000452","매곡1리입구","32918","37.2056333","127.3842167","52","GGB234000757"
"GGB230000454","매곡1리","32427","37.2057667","127.3815167","53","GGB234000757"
"GGB230000453","매곡1리","32917","37.2057167","127.3845","54","GGB234000757"
"GGB230000451","현대제이콤","32919","37.2107","127.3890833","55","GGB234000757"
"GGB230001170","매곡초교앞","32281","37.21565","127.3940333","56","GGB234000757"
"GGB230000449","매곡2리","32688","37.21755","127.3966167","57","GGB234000757"
"GGB230000936","단천리마을회관","32327","37.2231","127.3999667","58","GGB234000757"
"GGB230000447","단천1리","32636","37.2245167","127.40185","59","GGB234000757"
