"ars_id","st_id","st_nm","gps_x","gps_y","pos_x","pos_y","trans_yn","area_nm","route_ids","route_nms"
"14332","113000410",월드컵공원입구.문화비축기지입구,"126.892749","37.568177","190526.12733273426","452081.47232303163",N,서울,"100100047|100100450","271|7011"
"13025","113000411",이대역,"126.9472705221","37.5568755655","195341.50943805787","450823.1809257157",N,서울,"100100036|100100037|100100046|100100047|100100049|100100075|100100087|100100088|100100440|100100450|100100511|100100112|100100345|100100586|100100588","171|172|270|271|273|472|602|603|700|7011|707|721|7611|N26|N62"
"14012","113000412",합정역,"126.9139971746","37.5496815057","192401.17851077256","450026.98086342076",N,서울,"100100286|100100288|100100087|100100088|100100089|100100330|100100451|111000014|100100346|100100586|100100588","5712|5714|602|603|604|6712|6716|761|7612|N26|N62"
"14014","113000413",서교동,"126.9202362534","37.5542490276","192952.86554358678","450533.3809251324",N,서울,"100100047|100100286|100100288|100100087|100100088|100100089|100100330|100100451|111000014|100100346|100100586|100100588","271|5712|5714|602|603|604|6712|6716|761|7612|N26|N62"
"14016","113000414",홍대입구역,"126.9245894295","37.5574769032","193337.75650262798","450891.2809641529",N,서울,"100100047|100100286|100100288|100100087|100100088|100100089|100100330|100100451|111000014|100100346|111000010|100100552|100100586|100100588","271|5712|5714|602|603|604|6712|6716|761|7612|7734|7739|N26|N62"
"13019","113000415",동교동삼거리,"126.92951964","37.5577646946","193773.34627534557","450922.88095744746",N,서울,"100100046|100100047|100100288|100100087|100100088|100100089|100100330|100100451|100100447|100100511|100100112|100100345|100100349|100100363|100100586|100100588","270|271|5714|602|603|604|6712|6716|7016|707|721|7611|7713|7737|N26|N62"
"13021","113000416",신촌오거리.현대백화점,"126.9345037666","37.5559833987","194213.53593593749","450724.8809261853",N,서울,"100100046|100100047|100100049|100100288|100100087|100100088|100100089|100100330|100100451|100100450|100100447|100100511|100100112|100100345|100100349|100100363|100100586|100100588","270|271|273|5714|602|603|604|6712|6716|7011|7016|707|721|7611|7713|7737|N26|N62"
"13023","113000417",신촌오거리.2호선신촌역,"126.9389815648","37.555788458","194609.1266418103","450702.98091748403",N,서울,"100100046|100100047|100100049|100100087|100100088|100100451|100100450|100100511|100100112|100100345|100100349|100100586|100100588","270|271|273|602|603|6716|7011|707|721|7611|7713|N26|N62"
"14064","113000418",이대역,"126.9445938349","37.5566130226","195105.01499249114","450794.1809254568",N,서울,"100100036|100100037|100100046|100100047|100100049|100100075|100100087|100100088|100100450|100100337|100100112|100100116|100100345|100100586|100100588|101000001","171|172|270|271|273|472|602|603|7011|7017|721|742|7611|N26|N62|TOUR02"
"14063","113000419",신촌오거리.2호선신촌역,"126.9401437605","37.5560656888","194711.8242257841","450733.68092826894",N,서울,"100100046|100100047|100100049|100100287|100100288|100100087|100100088|100100330|100100450|100100112|100100345|100100586|100100588","270|271|273|5713|5714|602|603|6712|7011|721|7611|N26|N62"
"14062","113000420",신촌오거리.현대백화점,"126.9358930618","37.5553966479","194336.23305275184","450659.6809212994",N,서울,"100100046|100100047|100100049|100100288|100100087|100100088|100100330|100100450|100100112|100100345|100100586|100100588","270|271|273|5714|602|603|6712|7011|721|7611|N26|N62"
"14061","113000421",동교동삼거리,"126.9284587797","37.5580596154","193679.64847269296","450955.6809729887",N,서울,"100100015|100100046|100100047|100100049|100100288|100100087|100100088|100100089|100100330|100100451|100100447|100100112|100100537|100100118|100100345|100100347|100100586|100100588","110B국민대|270|271|273|5714|602|603|604|6712|6716|7016|721|740|753|7611|7613|N26|N62"
"14015","113000422",홍대입구역,"126.9231959983","37.5563734241","193214.5519554514","450768.92066183686",N,서울,"100100047|100100049|100100286|100100288|100100087|100100088|100100089|100100330|100100451|100100447|111000014|100100346|100100348|111000010|100100363|100100552|100100586|100100588","271|273|5712|5714|602|603|604|6712|6716|7016|761|7612|7711|7734|7737|7739|N26|N62"
"14013","113000423",서교동,"126.9195815796","37.5536367406","192894.9669115906","450465.48091993574",N,서울,"100100047|100100286|100100288|100100087|100100088|100100089|100100330|100100451|111000014|100100346|100100586|100100588","271|5712|5714|602|603|604|6712|6716|761|7612|N26|N62"
"14011","113000424",합정역,"126.912832397","37.5488741717","192298.180925963","449937.4808531306",N,서울,"100100286|100100288|100100087|100100088|100100089|100100330|100100451|111000014|100100346|100100586|100100588","5712|5714|602|603|604|6712|6716|761|7612|N26|N62"
"14333","113000425",디지털미디어시티역,"126.9006313667","37.5749971292","191223.20618096014","452837.58126210887",Y,서울,"100100437","771"
"14331","113000428",난지한강공원,"126.875258","37.568751","188981.16737186222","452147.0799870598",N,서울,"112000001|112000001|100100400","8777|8777|9707"
"14330","113000430",난지한강공원,"126.878477","37.567732","189265.36510568945","452033.62234583916",N,서울,"100100400","9707"
"14335","113000432",월드컵파크9.10.11.12단지,"126.8798243182","37.5844275131","189386.74931792973","453886.2814554586",N,서울,"100100036|100100047|100100537|100100114|100100348|100100357|100100360|100100363","171|271|740|750A|7711|7726|7730|7737"
"14334","113000433",월드컵파크9.10.11.12단지,"126.878833","37.58533","189299.33074083403","453986.54904325865",N,서울,"100100537|100100114|100100348|100100357","740|750A|7711|7726"
"14341","113000434",수색교,"126.8839598515","37.5870817539","189752.34073003143","454180.3814878226",N,서울,"100100360|100100363","7730|7737"
"14338","113000435",월드컵파크10단지,"126.8815891344","37.5861251463","189542.84565766295","454074.48146871245",N,서울,"100100360|100100363","7730|7737"
"14337","113000436",하늘초등학교,"126.879658","37.585322","189372.18818296798","453985.5675693713",N,서울,"100100360|100100363","7730|7737"
"14339","113000437",월드컵파크11.12단지,"126.8808993224","37.5862704288","189481.94708622078","454090.6814779341",N,서울,"100100360|100100363","7730|7737"
"14340","113000438",수색교,"126.8841306167","37.5872215904","189767.44037966809","454195.8814869025",N,서울,"100100360|100100363","7730|7737"
"14353","113000439",월드컵아이파크,"126.9136846815","37.5664713538","192375.27911137516","451890.28111905186",N,서울,"100100449|100100448|100100363","7013A|7013B|7737"
"14352","113000440",월드컵아이파크,"126.913488658","37.5666307036","192357.97952180807","451907.98111540405",N,서울,"100100449|100100448|100100363","7013A|7013B|7737"
"14351","113000441",가좌행복주택.건영월드컵아파트,"126.9117879695","37.5693163337","192208.0281404337","452206.16252452414",N,서울,"100100449|100100448|100100363","7013A|7013B|7737"
"14350","113000442",가좌행복주택.건영월드컵아파트,"126.9123797547","37.5692980437","192260.3000083488","452204.08385853656",N,서울,"100100449|100100448|100100363","7013A|7013B|7737"
"14349","113000443",중동현대아파트,"126.9070708148","37.5715205574","191791.59282472637","452451.1812043004",N,서울,"100100449|100100448|100100363","7013A|7013B|7737"
"14348","113000444",중동현대아파트,"126.9072675947","37.5716856118","191808.99241561987","452469.4811994694",N,서울,"100100449|100100448|100100363","7013A|7013B|7737"
"14347","113000445",청구아파트.참누리아파트,"126.9031032213","37.5738331722","191441.40105503757","452708.18124438357",N,서울,"100100449|100100448|100100363","7013A|7013B|7737"
"14346","113000446",청구아파트.참누리아파트,"126.9028581629","37.5742321541","191419.80156135876","452752.48124594055",N,서울,"100100449|100100448|100100363","7013A|7013B|7737"
"14344","113000448",디지털미디어시티역,"126.9005263905","37.5756124859","191214.00639386853","452905.8812789335",N,서울,"100100449|100100448|100100363","7013A|7013B|7737"
"14360","113000449",디지털미디어시티역,"126.9008712408","37.5751036596","191244.40568266553","452849.3812651369",N,서울,"100100449|100100448|100100363","7013A|7013B|7737"
"14359","113000450",공항철도디지털미디어시티역,"126.8980881738","37.5769440204","190998.81144904392","453053.88129608287",Y,서울,"100100332|100100449|100100448|100100363","6715|7013A|7013B|7737"
"14358","113000451",공항철도디지털미디어시티역,"126.8989059398","37.5766969237","191071.00975189658","453026.3813015446",N,서울,"100100449|100100448|100100363","7013A|7013B|7737"
"14357","113000452",SBS.YTN,"126.8940289132","37.5796265967","190640.61986090278","453351.98134693643",N,서울,"100100449|100100448|100100363","7013A|7013B|7737"
"14356","113000453",SBS.YTN,"126.8944827654","37.5797450461","190680.71892199942","453365.08135409234",N,서울,"100100449|100100448|100100363","7013A|7013B|7737"
"14355","113000454",DMC첨단산업센터,"126.886622684","37.5836187524","189987.03521654085","453795.78142252984",N,서울,"100100449|100100448|100100363","7013A|7013B|7737"
"14354","113000455",DMC첨단산업센터,"126.8867307654","37.5840261486","189996.63498927144","453840.9814307466",N,서울,"100100449|100100448|100100363","7013A|7013B|7737"
"14361","113000469",상암동주민센터앞,"126.8939275345","37.578461396","190631.52007962667","453222.68132922053",N,서울,"100100332","6715"
"14135","113000470",공덕역10번출구,"126.952932","37.54175","195840.84358806052","449144.33919020556",N,서울,"100100185","1711"
"14134","113000471",공덕역10번출구,"126.9531186287","37.5419468383","195857.34589616678","449166.1752700582",N,서울,"100100185","1711"
"14213","113000472",마포자이2차아파트.대흥역,"126.942535","37.548758","194922.5895895441","449922.5698519023",N,서울,"100100288|100100330","5714|6712"
"14100","113000474",아현동가구단지,"126.9607629728","37.5580531431","196533.58143026353","450953.28093414335",N,서울,"100100042|100100075|100100085|100100449|100100448","260|472|600|7013A|7013B"
"13042","113000475",웨딩타운,"126.952408","37.557227","195795.40991321098","450861.93959614355",N,서울,"100100036|100100037|100100046|100100047|100100049|100100075|100100087|100100088|100100440|100100450|100100337|100100511|100100112|100100116|100100345|100100586|100100588","171|172|270|271|273|472|602|603|700|7011|7017|707|721|742|7611|N26|N62"
"14067","113000476",웨딩타운,"126.951517","37.557092","195716.6853844114","450846.99803195195",N,서울,"100100036|100100037|100100046|100100047|100100049|100100075|100100087|100100088|100100450|100100337|100100112|100100116|100100345|100100586|100100588","171|172|270|271|273|472|602|603|7011|7017|721|742|7611|N26|N62"
"14068","113000477",아현역,"126.9547468414","37.5572984359","196002.04236312554","450869.76523501053",N,서울,"100100036|100100037|100100046|100100047|100100049|100100075|100100087|100100088|100100450|100100337|100100112|100100116|100100586|100100588","171|172|270|271|273|472|602|603|7011|7017|721|742|N26|N62"
"13044","113000478",아현역,"126.956593","37.557425","196165.15048649142","450883.7339223912",N,서울,"100100036|100100037|100100046|100100047|100100049|100100075|100100087|100100088|100100440|100100450|100100337|100100511|100100112|100100116|100100345|100100586|100100588","171|172|270|271|273|472|602|603|700|7011|7017|707|721|742|7611|N26|N62"
"14184","113000479",성산동,"126.9067022598","37.5647602748","191758.29360677963","451700.9811063423",N,서울,"100100110","710"
 ,"113000483",서강대교북단(가상),"126.9280834266","37.5430891823","193645.21673357402","449294.3455020231",N,서울,"100100607","9711"
 ,"113000484",양화대교북단(가상),"126.9059337445","37.5475721541","191688.4958400499","449793.575526359",N,서울,"100100607","9711"
"14131","113000485",중앙잔디광장,"126.8792259694","37.5663187999","189331.32317134656","451876.7050771564",N,서울,"112000001","8777"
"14133","113000486",노을공원입구(난지미술창작스튜디오),"126.8806949077","37.569406359","189461.51815554616","452219.18582551973",N,서울,"112000001","8777"
"14137","113000487",난지천공원,"126.8860553993","37.5739693325","189935.63642784403","452724.9812877029",N,서울,"112000001","8777"
"14140","113000488",난지천공원다목적구장,"126.8827494797","37.573909006","189643.62662314213","452718.64570040395",N,서울,"112000001","8777"
"14147","113000489",노을공원입구(난지미술창작스튜디오),"126.8803046614","37.5695867129","189427.07232141294","452239.24471184704",N,서울,"112000001","8777"
"14148","113000490",난지한강공원(야구장),"126.8760931492","37.5685179874","189054.90452250876","452121.1234609205",N,서울,"112000001","8777"
"14138","113000491",월드컵경기장역,"126.9001971302","37.5695262377","191184.207092439","452230.4811865622",N,서울,"112000001","8777"
